station_id,observedAt,available_bikes,name,capacity,lat,lon,percent_full,temperature_c,precipitation_mm,hour,day_of_week,is_weekend,bikes_1h_ago,bikes_24h_ago
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 10:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,16.7,0.0,10,3,0,0.1,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 11:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,18.7,0.0,11,3,0,0.1,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 12:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,19.9,0.0,12,3,0,0.1,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 13:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,20.5,0.0,13,3,0,0.25,0.5
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 14:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,21.1,0.0,14,3,0,0.2,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 15:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,22.1,0.0,15,3,0,0.2,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 16:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,22.8,0.0,16,3,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 17:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,23.1,0.0,17,3,0,0.15,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 18:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,22.1,0.0,18,3,0,0.15,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 19:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,21.3,0.0,19,3,0,0.2,0.55
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 20:00:00+02:00,1.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.05,19.7,0.0,20,3,0,0.35,0.6
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 21:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,18.0,0.0,21,3,0,0.05,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 22:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,17.7,0.0,22,3,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-19 23:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.9,0.0,23,3,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 00:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.0,0.0,0,4,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 01:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,15.8,0.0,1,4,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 02:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.5,0.0,2,4,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 03:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.8,0.0,3,4,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 04:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.2,0.0,4,4,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 05:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,15.4,0.0,5,4,0,0.15,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 06:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,15.5,0.0,6,4,0,0.1,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 07:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,16.0,0.2,7,4,0,0.1,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 08:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,16.2,0.0,8,4,0,0.1,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 09:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,16.9,0.0,9,4,0,0.1,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 10:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,18.8,0.0,10,4,0,0.1,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 11:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,20.8,0.0,11,4,0,0.1,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 12:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,22.0,0.0,12,4,0,0.1,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 13:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,22.4,0.0,13,4,0,0.1,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 14:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,22.5,0.0,14,4,0,0.1,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 15:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,21.7,0.0,15,4,0,0.15,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 16:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,21.7,0.0,16,4,0,0.25,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 17:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,18.8,0.9,17,4,0,0.35,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 18:00:00+02:00,13.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.65,19.3,0.1,18,4,0,0.45,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 19:00:00+02:00,10.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.5,19.6,0.0,19,4,0,0.65,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 20:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,18.7,0.0,20,4,0,0.5,0.05
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 21:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,18.5,0.0,21,4,0,0.4,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 22:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,17.9,0.0,22,4,0,0.35,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-20 23:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,16.6,0.0,23,4,0,0.35,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 00:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,16.4,0.0,0,5,1,0.1,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 01:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,15.6,0.0,1,5,1,0.1,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 02:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,15.6,0.0,2,5,1,0.1,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 03:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,17.1,1.8,3,5,1,0.1,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 04:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,17.0,2.3,4,5,1,0.15,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 05:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.9,0.6,5,5,1,0.15,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 06:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,16.8,0.0,6,5,1,0.15,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 07:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,15.3,0.0,7,5,1,0.15,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 08:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,16.2,0.0,8,5,1,0.15,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 09:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,16.1,0.0,9,5,1,0.2,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 10:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,17.4,0.0,10,5,1,0.2,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 11:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,18.4,0.0,11,5,1,0.25,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 12:00:00+02:00,12.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.6,19.9,0.0,12,5,1,0.35,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 13:00:00+02:00,11.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.55,20.5,0.0,13,5,1,0.6,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 14:00:00+02:00,10.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.5,20.3,0.0,14,5,1,0.55,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 15:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,20.4,0.2,15,5,1,0.5,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 16:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,19.0,1.0,16,5,1,0.45,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 17:00:00+02:00,12.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.6,19.2,0.0,17,5,1,0.35,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 18:00:00+02:00,14.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.7,19.1,0.2,18,5,1,0.6,0.65
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 19:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,18.4,0.8,19,5,1,0.7,0.5
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 20:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,17.8,0.3,20,5,1,0.4,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 21:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,17.4,0.1,21,5,1,0.4,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 22:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,16.9,0.0,22,5,1,0.35,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-21 23:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,17.0,0.2,23,5,1,0.35,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 00:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,16.7,0.0,0,6,1,0.35,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 01:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,16.6,0.0,1,6,1,0.35,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 02:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,16.4,0.0,2,6,1,0.3,0.1
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 03:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,17.1,0.1,3,6,1,0.3,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 04:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,17.0,0.1,4,6,1,0.3,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 05:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,16.7,0.1,5,6,1,0.3,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 06:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,16.6,0.1,6,6,1,0.3,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 07:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,16.5,0.1,7,6,1,0.3,0.15
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 08:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,16.2,0.1,8,6,1,0.3,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 09:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,16.5,0.0,9,6,1,0.25,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 10:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,17.5,0.1,10,6,1,0.3,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 11:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,18.1,0.1,11,6,1,0.25,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 12:00:00+02:00,12.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.6,18.8,0.1,12,6,1,0.4,0.6
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 13:00:00+02:00,12.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.6,19.1,0.2,13,6,1,0.6,0.55
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 14:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,19.5,0.0,14,6,1,0.6,0.5
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 15:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,18.6,0.4,15,6,1,0.25,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 16:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,19.3,0.0,16,6,1,0.2,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 17:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,18.9,0.2,17,6,1,0.25,0.6
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 18:00:00+02:00,10.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.5,18.9,0.1,18,6,1,0.35,0.7
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 19:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,18.3,0.0,19,6,1,0.5,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 20:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,17.3,0.0,20,6,1,0.45,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 21:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,16.4,0.0,21,6,1,0.45,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 22:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,15.9,0.0,22,6,1,0.45,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-22 23:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,15.7,0.0,23,6,1,0.45,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 00:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,15.3,0.0,0,0,0,0.45,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 01:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,14.9,0.0,1,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 02:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,14.6,0.0,2,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 03:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,16.0,0.0,3,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 04:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,15.5,0.0,4,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 05:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,14.9,0.0,5,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 06:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,14.8,0.0,6,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 07:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,14.7,0.1,7,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 08:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,14.6,0.1,8,0,0,0.45,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 09:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,15.5,0.1,9,0,0,0.45,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 10:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,17.0,0.1,10,0,0,0.3,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 11:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,18.0,0.0,11,0,0,0.35,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 12:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,18.7,0.0,12,0,0,0.3,0.6
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 13:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,19.4,0.0,13,0,0,0.3,0.6
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 14:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,19.7,0.0,14,0,0,0.4,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 15:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,19.6,0.1,15,0,0,0.4,0.2
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 16:00:00+02:00,2.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.1,19.7,0.0,16,0,0,0.3,0.25
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 17:00:00+02:00,3.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.15,19.6,0.1,17,0,0,0.1,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 18:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,19.2,0.0,18,0,0,0.15,0.5
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 19:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,18.6,0.0,19,0,0,0.3,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 20:00:00+02:00,10.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.5,17.1,0.0,20,0,0,0.35,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 21:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,16.7,0.0,21,0,0,0.5,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 22:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,15.6,0.0,22,0,0,0.35,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-23 23:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,15.3,0.1,23,0,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 00:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,15.2,0.6,0,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 01:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,15.2,0.5,1,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 02:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,14.9,0.0,2,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 03:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,14.8,1.1,3,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 04:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,15.0,0.1,4,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 05:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,14.3,0.0,5,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 06:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,13.7,0.0,6,1,0,0.4,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 07:00:00+02:00,4.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.2,13.4,0.0,7,1,0,0.25,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 08:00:00+02:00,5.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.25,13.8,0.0,8,1,0,0.2,0.45
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 09:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,14.6,0.0,9,1,0,0.25,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 10:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,17.0,0.0,10,1,0,0.4,0.35
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 11:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,19.5,0.0,11,1,0,0.4,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 12:00:00+02:00,6.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.3,20.8,0.0,12,1,0,0.3,0.3
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 13:00:00+02:00,7.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.35,21.2,0.0,13,1,0,0.3,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 14:00:00+02:00,9.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.45,21.3,0.0,14,1,0,0.35,0.4
urn:ngsild:BikeHireDockingStation:bikestation:MobilityManagement:336926289,2024-09-24 15:00:00+02:00,8.0,Intercambiador Sardinero,20.0,43.477347,-3.791047,0.4,21.3,0.0,15,1,0,0.45,0.3
